какие памятники находятся на милионной улице	SELECT MONUMENTS.NAME FROM ADDRESSES join MONUMENTS on ADDRESSES.ID = MONUMENTS.ID_ADDRESS WHERE ADDRESSES.STREET like '%Милионная%'
какие памятники находятся в адмиралтейском районе	SELECT MONUMENTS.NAME FROM AREAS join ADDRESSES on AREAS.ID = ADDRESSES.ID_AREA join MONUMENTS on ADDRESSES.ID = MONUMENTS.ID_ADDRESS WHERE AREAS.NAME like '%Адмиралтейский%'
какие памятники находятся в василеостровском районе	SELECT MONUMENTS.NAME FROM AREAS join ADDRESSES on AREAS.ID = ADDRESSES.ID_AREA join MONUMENTS on ADDRESSES.ID = MONUMENTS.ID_ADDRESS WHERE AREAS.NAME like '%Василеостровский%'
какие памятники находятся в выборгском районе	SELECT MONUMENTS.NAME FROM AREAS join ADDRESSES on AREAS.ID = ADDRESSES.ID_AREA join MONUMENTS on ADDRESSES.ID = MONUMENTS.ID_ADDRESS WHERE AREAS.NAME like '%Выборгский%'
какие памятники находятся в калининском районе	SELECT MONUMENTS.NAME FROM AREAS join ADDRESSES on AREAS.ID = ADDRESSES.ID_AREA join MONUMENTS on ADDRESSES.ID = MONUMENTS.ID_ADDRESS WHERE AREAS.NAME like '%Калининский%'
какие памятники находятся в кировском районе	SELECT MONUMENTS.NAME FROM AREAS join ADDRESSES on AREAS.ID = ADDRESSES.ID_AREA join MONUMENTS on ADDRESSES.ID = MONUMENTS.ID_ADDRESS WHERE AREAS.NAME like '%Кировский%'
какие памятники находятся в колпинском районе	SELECT MONUMENTS.NAME FROM AREAS join ADDRESSES on AREAS.ID = ADDRESSES.ID_AREA join MONUMENTS on ADDRESSES.ID = MONUMENTS.ID_ADDRESS WHERE AREAS.NAME like '%Колпинский%'
какие музеи находятся в адмиралтейском районе	SELECT MUSEUMS.NAME FROM AREAS join ADDRESSES on AREAS.ID = ADDRESSES.ID_AREA join MUSEUMS on ADDRESSES.ID = MUSEUMS.ID_ADDRESS WHERE AREAS.NAME like '%Адмиралтейский%'
какие музеи находятся в василеостровском районе	SELECT MUSEUMS.NAME FROM AREAS join ADDRESSES on AREAS.ID = ADDRESSES.ID_AREA join MUSEUMS on ADDRESSES.ID = MUSEUMS.ID_ADDRESS WHERE AREAS.NAME like '%Василеостровский%'
какие музеи находятся в выборгском районе	SELECT MUSEUMS.NAME FROM AREAS join ADDRESSES on AREAS.ID = ADDRESSES.ID_AREA join MUSEUMS on ADDRESSES.ID = MUSEUMS.ID_ADDRESS WHERE AREAS.NAME like '%Выборгский%'
какие музеи находятся в калининском районе	SELECT MUSEUMS.NAME FROM AREAS join ADDRESSES on AREAS.ID = ADDRESSES.ID_AREA join MUSEUMS on ADDRESSES.ID = MUSEUMS.ID_ADDRESS WHERE AREAS.NAME like '%Калининский%'
какие музеи находятся в кировском районе	SELECT MUSEUMS.NAME FROM AREAS join ADDRESSES on AREAS.ID = ADDRESSES.ID_AREA join MUSEUMS on ADDRESSES.ID = MUSEUMS.ID_ADDRESS WHERE AREAS.NAME like '%Кировский%'
какие музеи находятся в колпинском районе	SELECT MUSEUMS.NAME FROM AREAS join ADDRESSES on AREAS.ID = ADDRESSES.ID_AREA join MUSEUMS on ADDRESSES.ID = MUSEUMS.ID_ADDRESS WHERE AREAS.NAME like '%Колпинский%'
какие парки находятся в адмиралтейском районе	SELECT PARKS.NAME FROM AREAS join ADDRESSES on AREAS.ID = ADDRESSES.ID_AREA join PARKS on ADDRESSES.ID = PARKS.ID_ADDRESS WHERE AREAS.NAME like '%Адмиралтейский%'
какие парки находятся в василеостровском районе	SELECT PARKS.NAME FROM AREAS join ADDRESSES on AREAS.ID = ADDRESSES.ID_AREA join PARKS on ADDRESSES.ID = PARKS.ID_ADDRESS WHERE AREAS.NAME like '%Василеостровский%'
какие парки находятся в выборгском районе	SELECT PARKS.NAME FROM AREAS join ADDRESSES on AREAS.ID = ADDRESSES.ID_AREA join PARKS on ADDRESSES.ID = PARKS.ID_ADDRESS WHERE AREAS.NAME like '%Выборгский%'
какие парки находятся в калининском районе	SELECT PARKS.NAME FROM AREAS join ADDRESSES on AREAS.ID = ADDRESSES.ID_AREA join PARKS on ADDRESSES.ID = PARKS.ID_ADDRESS WHERE AREAS.NAME like '%Калининский%'
какие парки находятся в кировском районе	SELECT PARKS.NAME FROM AREAS join ADDRESSES on AREAS.ID = ADDRESSES.ID_AREA join PARKS on ADDRESSES.ID = PARKS.ID_ADDRESS WHERE AREAS.NAME like '%Кировский%'
какие парки находятся в колпинском районе	SELECT PARKS.NAME FROM AREAS join ADDRESSES on AREAS.ID = ADDRESSES.ID_AREA join PARKS on ADDRESSES.ID = PARKS.ID_ADDRESS WHERE AREAS.NAME like '%Колпинский%'
какие дворцы находятся в адмиралтейском районе	SELECT HOMESTEADS.NAME FROM AREAS join ADDRESSES on AREAS.ID = ADDRESSES.ID_AREA join HOMESTEADS on ADDRESSES.ID = HOMESTEADS.ID_ADDRESS WHERE AREAS.NAME like '%Адмиралтейский%'
какие дворцы находятся в василеостровском районе	SELECT HOMESTEADS.NAME FROM AREAS join ADDRESSES on AREAS.ID = ADDRESSES.ID_AREA join HOMESTEADS on ADDRESSES.ID = HOMESTEADS.ID_ADDRESS WHERE AREAS.NAME like '%Василеостровский%'
какие дворцы находятся в выборгском районе	SELECT HOMESTEADS.NAME FROM AREAS join ADDRESSES on AREAS.ID = ADDRESSES.ID_AREA join HOMESTEADS on ADDRESSES.ID = HOMESTEADS.ID_ADDRESS WHERE AREAS.NAME like '%Выборгский%'
какие дворцы находятся в калининском районе	SELECT HOMESTEADS.NAME FROM AREAS join ADDRESSES on AREAS.ID = ADDRESSES.ID_AREA join HOMESTEADS on ADDRESSES.ID = HOMESTEADS.ID_ADDRESS WHERE AREAS.NAME like '%Калининский%'
какие дворцы находятся в кировском районе	SELECT HOMESTEADS.NAME FROM AREAS join ADDRESSES on AREAS.ID = ADDRESSES.ID_AREA join HOMESTEADS on ADDRESSES.ID = HOMESTEADS.ID_ADDRESS WHERE AREAS.NAME like '%Кировский%'
какие дворцы находятся в колпинском районе	SELECT HOMESTEADS.NAME FROM AREAS join ADDRESSES on AREAS.ID = ADDRESSES.ID_AREA join HOMESTEADS on ADDRESSES.ID = HOMESTEADS.ID_ADDRESS WHERE AREAS.NAME like '%Колпинский%'
сколько памятников находится в адмиралтейском районе	SELECT COUNT(*) FROM AREAS join ADDRESSES on AREAS.ID = ADDRESSES.ID_AREA join MONUMENTS on ADDRESSES.ID = MONUMENTS.ID_ADDRESS WHERE AREAS.NAME like '%Адмиралтейский%'
сколько памятников находится в василеостровском районе	SELECT COUNT(*) FROM AREAS join ADDRESSES on AREAS.ID = ADDRESSES.ID_AREA join MONUMENTS on ADDRESSES.ID = MONUMENTS.ID_ADDRESS WHERE AREAS.NAME like '%Василеостровский%'
сколько музеев находится в выборгском районе	SELECT  COUNT(*) FROM AREAS join ADDRESSES on AREAS.ID = ADDRESSES.ID_AREA join MUSEUMS on ADDRESSES.ID = MUSEUMS.ID_ADDRESS WHERE AREAS.NAME like '%Выборгский%'
сколько музеев находится в калининском районе	SELECT  COUNT(*) FROM AREAS join ADDRESSES on AREAS.ID = ADDRESSES.ID_AREA join MUSEUMS on ADDRESSES.ID = MUSEUMS.ID_ADDRESS WHERE AREAS.NAME like '%Калининский%'
сколько парков находится в колпинском районе	SELECT COUNT(*) FROM AREAS join ADDRESSES on AREAS.ID = ADDRESSES.ID_AREA join PARKS on ADDRESSES.ID = PARKS.ID_ADDRESS WHERE AREAS.NAME like '%Колпинский%'
сколько дворцов находится в выборгском районе	SELECT COUNT(*) FROM AREAS join ADDRESSES on AREAS.ID = ADDRESSES.ID_AREA join HOMESTEADS on ADDRESSES.ID = HOMESTEADS.ID_ADDRESS WHERE AREAS.NAME like '%Выборгский%'
сколько музеев находится на ул рубинштейна	SELECT COUNT(*) FROM ADDRESSES join MUSEUMS on ADDRESSES.ID = MUSEUMS.ID_ADDRESS WHERE ADDRESSES.STREET like '%Рубинштейна%'
сколько музеев находится на ул садовая	SELECT COUNT(*) FROM ADDRESSES join MUSEUMS on ADDRESSES.ID = MUSEUMS.ID_ADDRESS WHERE ADDRESSES.STREET like '%Садовая%'
сколько музеев находится в петергофе	SELECT COUNT(*) FROM ADDRESSES join MUSEUMS on ADDRESSES.ID = MUSEUMS.ID_ADDRESS WHERE ADDRESSES.STREET like '%Петергоф%'
сколько музеев находится в пушкине	SELECT COUNT(*) FROM ADDRESSES join MUSEUMS on ADDRESSES.ID = MUSEUMS.ID_ADDRESS WHERE ADDRESSES.STREET like '%Пушкин%'
сколько памятников находится в ломоносове	SELECT COUNT(*) FROM ADDRESSES join MONUMENTS on ADDRESSES.ID = MONUMENTS.ID_ADDRESS WHERE ADDRESSES.STREET like '%Ломоносов%'
сколько памятников находится на лиговском проспекте	SELECT COUNT(*) FROM ADDRESSES join MONUMENTS on ADDRESSES.ID = MONUMENTS.ID_ADDRESS WHERE ADDRESSES.STREET like '%Лиговский%'
сколько парков в петергофе	SELECT COUNT(*) FROM ADDRESSES join PARKS on ADDRESSES.ID = PARKS.ID_ADDRESS WHERE ADDRESSES.STREET like '%Петергоф%'
какие парки есть в петергофе	SELECT PARKS.NAME FROM ADDRESSES join PARKS on ADDRESSES.ID = PARKS.ID_ADDRESS WHERE ADDRESSES.STREET like '%Петергоф%'
какой парк находится по адресу ул садовая, 1	SELECT PARKS.NAME FROM ADDRESSES join PARKS on ADDRESSES.ID = PARKS.ID_ADDRESS WHERE ADDRESSES.STREET like '%Садовая%' and ADDRESSES.HOUSENUMBER like '%1%'
какой музей находится по адресу лиговский пр, 5	SELECT MUSEUMS.NAME FROM ADDRESSES join MUSEUMS on ADDRESSES.ID = MUSEUMS.ID_ADDRESS WHERE ADDRESSES.STREET like '%Лиговский%' and ADDRESSES.HOUSENUMBER like '%5%'
какие музеи есть в ломоносове	SELECT MUSEUMS.NAME FROM ADDRESSES join MUSEUMS on ADDRESSES.ID = MUSEUMS.ID_ADDRESS WHERE ADDRESSES.STREET like '%Ломоносов%'
памятники пушкину	SELECT MONUMENTS.* FROM MONUMENTS WHERE MONUMENTS.NAME like '%Пушкину%'
памятники ленину	SELECT MONUMENTS.* FROM MONUMENTS WHERE MONUMENTS.NAME like '%Ленину%'
что такое нижний парк	SELECT PARKS.DESCRIPTION FROM PARKS WHERE PARKS.NAME like '%Нижний%'
