какие памятники находятся в стрельне	SELECT MONUMENTS.NAME FROM ADDRESSES join MONUMENTS on ADDRESSES.ID = MONUMENTS.ID_ADDRESS WHERE ADDRESSES.STREET like '%Стрельна%'	121
какие памятники находятся в ломоносове	SELECT MONUMENTS.NAME FROM ADDRESSES join MONUMENTS on ADDRESSES.ID = MONUMENTS.ID_ADDRESS WHERE ADDRESSES.STREET like '%Ломоносов%'	251
какие памятники находятся на ул рубинштейна	SELECT MONUMENTS.NAME FROM ADDRESSES join MONUMENTS on ADDRESSES.ID = MONUMENTS.ID_ADDRESS WHERE ADDRESSES.STREET like '%Большая%'	37
какие памятники находятся на милионной улице	SELECT MONUMENTS.NAME FROM ADDRESSES join MONUMENTS on ADDRESSES.ID = MONUMENTS.ID_ADDRESS WHERE ADDRESSES.STREET like '%Милионная%'	152
какие памятники находятся в адмиралтейском районе	SELECT MONUMENTS.NAME FROM AREAS join ADDRESSES on AREAS.ID = ADDRESSES.ID_AREA join MONUMENTS on ADDRESSES.ID = MONUMENTS.ID_ADDRESS WHERE AREAS.NAME like '%Адмиралтейский%'	129
какие памятники находятся в василеостровском районе	SELECT MONUMENTS.NAME FROM AREAS join ADDRESSES on AREAS.ID = ADDRESSES.ID_AREA join MONUMENTS on ADDRESSES.ID = MONUMENTS.ID_ADDRESS WHERE AREAS.NAME like '%Василеостровский%'	35
какие памятники находятся в выборгском районе	SELECT MONUMENTS.NAME FROM AREAS join ADDRESSES on AREAS.ID = ADDRESSES.ID_AREA join MONUMENTS on ADDRESSES.ID = MONUMENTS.ID_ADDRESS WHERE AREAS.NAME like '%Выборгский%'	101
какие памятники находятся в калининском районе	SELECT MONUMENTS.NAME FROM AREAS join ADDRESSES on AREAS.ID = ADDRESSES.ID_AREA join MONUMENTS on ADDRESSES.ID = MONUMENTS.ID_ADDRESS WHERE AREAS.NAME like '%Калининский%'	156
какие памятники находятся в кировском районе	SELECT MONUMENTS.NAME FROM AREAS join ADDRESSES on AREAS.ID = ADDRESSES.ID_AREA join MONUMENTS on ADDRESSES.ID = MONUMENTS.ID_ADDRESS WHERE AREAS.NAME like '%Кировский%'	305
какие памятники находятся в колпинском районе	SELECT MONUMENTS.NAME FROM AREAS join ADDRESSES on AREAS.ID = ADDRESSES.ID_AREA join MONUMENTS on ADDRESSES.ID = MONUMENTS.ID_ADDRESS WHERE AREAS.NAME like '%Колпинский%'	131
какие музеи находятся в адмиралтейском районе	SELECT MUSEUMS.NAME FROM AREAS join ADDRESSES on AREAS.ID = ADDRESSES.ID_AREA join MUSEUMS on ADDRESSES.ID = MUSEUMS.ID_ADDRESS WHERE AREAS.NAME like '%Адмиралтейский%'	59
какие музеи находятся в василеостровском районе	SELECT MUSEUMS.NAME FROM AREAS join ADDRESSES on AREAS.ID = ADDRESSES.ID_AREA join MUSEUMS on ADDRESSES.ID = MUSEUMS.ID_ADDRESS WHERE AREAS.NAME like '%Василеостровский%'	290
какие музеи находятся в выборгском районе	SELECT MUSEUMS.NAME FROM AREAS join ADDRESSES on AREAS.ID = ADDRESSES.ID_AREA join MUSEUMS on ADDRESSES.ID = MUSEUMS.ID_ADDRESS WHERE AREAS.NAME like '%Выборгский%'	157
какие музеи находятся в калининском районе	SELECT MUSEUMS.NAME FROM AREAS join ADDRESSES on AREAS.ID = ADDRESSES.ID_AREA join MUSEUMS on ADDRESSES.ID = MUSEUMS.ID_ADDRESS WHERE AREAS.NAME like '%Калининский%'	38
какие музеи находятся в кировском районе	SELECT MUSEUMS.NAME FROM AREAS join ADDRESSES on AREAS.ID = ADDRESSES.ID_AREA join MUSEUMS on ADDRESSES.ID = MUSEUMS.ID_ADDRESS WHERE AREAS.NAME like '%Кировский%'	314
какие музеи находятся в колпинском районе	SELECT MUSEUMS.NAME FROM AREAS join ADDRESSES on AREAS.ID = ADDRESSES.ID_AREA join MUSEUMS on ADDRESSES.ID = MUSEUMS.ID_ADDRESS WHERE AREAS.NAME like '%Колпинский%'	314
какие парки находятся в адмиралтейском районе	SELECT PARKS.NAME FROM AREAS join ADDRESSES on AREAS.ID = ADDRESSES.ID_AREA join PARKS on ADDRESSES.ID = PARKS.ID_ADDRESS WHERE AREAS.NAME like '%Адмиралтейский%'	296
какие парки находятся в василеостровском районе	SELECT PARKS.NAME FROM AREAS join ADDRESSES on AREAS.ID = ADDRESSES.ID_AREA join PARKS on ADDRESSES.ID = PARKS.ID_ADDRESS WHERE AREAS.NAME like '%Василеостровский%'	117
какие парки находятся в выборгском районе	SELECT PARKS.NAME FROM AREAS join ADDRESSES on AREAS.ID = ADDRESSES.ID_AREA join PARKS on ADDRESSES.ID = PARKS.ID_ADDRESS WHERE AREAS.NAME like '%Выборгский%'	56
какие парки находятся в калининском районе	SELECT PARKS.NAME FROM AREAS join ADDRESSES on AREAS.ID = ADDRESSES.ID_AREA join PARKS on ADDRESSES.ID = PARKS.ID_ADDRESS WHERE AREAS.NAME like '%Калининский%'	118
какие парки находятся в кировском районе	SELECT PARKS.NAME FROM AREAS join ADDRESSES on AREAS.ID = ADDRESSES.ID_AREA join PARKS on ADDRESSES.ID = PARKS.ID_ADDRESS WHERE AREAS.NAME like '%Кировский%'	8
какие парки находятся в колпинском районе	SELECT PARKS.NAME FROM AREAS join ADDRESSES on AREAS.ID = ADDRESSES.ID_AREA join PARKS on ADDRESSES.ID = PARKS.ID_ADDRESS WHERE AREAS.NAME like '%Колпинский%'	249
какие дворцы находятся в адмиралтейском районе	SELECT HOMESTEADS.NAME FROM AREAS join ADDRESSES on AREAS.ID = ADDRESSES.ID_AREA join HOMESTEADS on ADDRESSES.ID = HOMESTEADS.ID_ADDRESS WHERE AREAS.NAME like '%Адмиралтейский%'	19
какие дворцы находятся в василеостровском районе	SELECT HOMESTEADS.NAME FROM AREAS join ADDRESSES on AREAS.ID = ADDRESSES.ID_AREA join HOMESTEADS on ADDRESSES.ID = HOMESTEADS.ID_ADDRESS WHERE AREAS.NAME like '%Василеостровский%'	268
какие дворцы находятся в выборгском районе	SELECT HOMESTEADS.NAME FROM AREAS join ADDRESSES on AREAS.ID = ADDRESSES.ID_AREA join HOMESTEADS on ADDRESSES.ID = HOMESTEADS.ID_ADDRESS WHERE AREAS.NAME like '%Выборгский%'	134
какие дворцы находятся в калининском районе	SELECT HOMESTEADS.NAME FROM AREAS join ADDRESSES on AREAS.ID = ADDRESSES.ID_AREA join HOMESTEADS on ADDRESSES.ID = HOMESTEADS.ID_ADDRESS WHERE AREAS.NAME like '%Калининский%'	7
какие дворцы находятся в кировском районе	SELECT HOMESTEADS.NAME FROM AREAS join ADDRESSES on AREAS.ID = ADDRESSES.ID_AREA join HOMESTEADS on ADDRESSES.ID = HOMESTEADS.ID_ADDRESS WHERE AREAS.NAME like '%Кировский%'	133
какие дворцы находятся в колпинском районе	SELECT HOMESTEADS.NAME FROM AREAS join ADDRESSES on AREAS.ID = ADDRESSES.ID_AREA join HOMESTEADS on ADDRESSES.ID = HOMESTEADS.ID_ADDRESS WHERE AREAS.NAME like '%Колпинский%'	152
сколько памятников находится в адмиралтейском районе	SELECT COUNT(*) FROM AREAS join ADDRESSES on AREAS.ID = ADDRESSES.ID_AREA join MONUMENTS on ADDRESSES.ID = MONUMENTS.ID_ADDRESS WHERE AREAS.NAME like '%Адмиралтейский%'	210
сколько памятников находится в василеостровском районе	SELECT COUNT(*) FROM AREAS join ADDRESSES on AREAS.ID = ADDRESSES.ID_AREA join MONUMENTS on ADDRESSES.ID = MONUMENTS.ID_ADDRESS WHERE AREAS.NAME like '%Василеостровский%'	84
сколько музеев находится в выборгском районе	SELECT  COUNT(*) FROM AREAS join ADDRESSES on AREAS.ID = ADDRESSES.ID_AREA join MUSEUMS on ADDRESSES.ID = MUSEUMS.ID_ADDRESS WHERE AREAS.NAME like '%Выборгский%'	199
сколько музеев находится в калининском районе	SELECT  COUNT(*) FROM AREAS join ADDRESSES on AREAS.ID = ADDRESSES.ID_AREA join MUSEUMS on ADDRESSES.ID = MUSEUMS.ID_ADDRESS WHERE AREAS.NAME like '%Калининский%'	159
сколько парков находится в колпинском районе	SELECT COUNT(*) FROM AREAS join ADDRESSES on AREAS.ID = ADDRESSES.ID_AREA join PARKS on ADDRESSES.ID = PARKS.ID_ADDRESS WHERE AREAS.NAME like '%Колпинский%'	180
сколько дворцов находится в выборгском районе	SELECT COUNT(*) FROM AREAS join ADDRESSES on AREAS.ID = ADDRESSES.ID_AREA join HOMESTEADS on ADDRESSES.ID = HOMESTEADS.ID_ADDRESS WHERE AREAS.NAME like '%Выборгский%'	156
сколько музеев находится на ул рубинштейна	SELECT COUNT(*) FROM ADDRESSES join MUSEUMS on ADDRESSES.ID = MUSEUMS.ID_ADDRESS WHERE ADDRESSES.STREET like '%Рубинштейна%'	185
сколько музеев находится на ул садовая	SELECT COUNT(*) FROM ADDRESSES join MUSEUMS on ADDRESSES.ID = MUSEUMS.ID_ADDRESS WHERE ADDRESSES.STREET like '%Садовая%'	160
сколько музеев находится в петергофе	SELECT COUNT(*) FROM ADDRESSES join MUSEUMS on ADDRESSES.ID = MUSEUMS.ID_ADDRESS WHERE ADDRESSES.STREET like '%Петергоф%'	135
сколько музеев находится в пушкине	SELECT COUNT(*) FROM ADDRESSES join MUSEUMS on ADDRESSES.ID = MUSEUMS.ID_ADDRESS WHERE ADDRESSES.STREET like '%Пушкин%'	234
сколько памятников находится в ломоносове	SELECT COUNT(*) FROM ADDRESSES join MONUMENTS on ADDRESSES.ID = MONUMENTS.ID_ADDRESS WHERE ADDRESSES.STREET like '%Ломоносов%'	18
сколько памятников находится на лиговском проспекте	SELECT COUNT(*) FROM ADDRESSES join MONUMENTS on ADDRESSES.ID = MONUMENTS.ID_ADDRESS WHERE ADDRESSES.STREET like '%Лиговский%'	250
сколько парков в петергофе	SELECT COUNT(*) FROM ADDRESSES join PARKS on ADDRESSES.ID = PARKS.ID_ADDRESS WHERE ADDRESSES.STREET like '%Петергоф%'	16
какие парки есть в петергофе	SELECT PARKS.NAME FROM ADDRESSES join PARKS on ADDRESSES.ID = PARKS.ID_ADDRESS WHERE ADDRESSES.STREET like '%Петергоф%'	250
какой парк находится по адресу ул садовая, 1	SELECT PARKS.NAME FROM ADDRESSES join PARKS on ADDRESSES.ID = PARKS.ID_ADDRESS WHERE ADDRESSES.STREET like '%Садовая%' and ADDRESSES.HOUSENUMBER like '%1%'	295
какой музей находится по адресу лиговский пр, 5	SELECT MUSEUMS.NAME FROM ADDRESSES join MUSEUMS on ADDRESSES.ID = MUSEUMS.ID_ADDRESS WHERE ADDRESSES.STREET like '%Лиговский%' and ADDRESSES.HOUSENUMBER like '%5%'	64
какие музеи есть в ломоносове	SELECT MUSEUMS.NAME FROM ADDRESSES join MUSEUMS on ADDRESSES.ID = MUSEUMS.ID_ADDRESS WHERE ADDRESSES.STREET like '%Ломоносов%'	221
памятники пушкину	SELECT MONUMENTS.* FROM MONUMENTS WHERE MONUMENTS.NAME like '%Пушкину%'	323
памятники ленину	SELECT MONUMENTS.* FROM MONUMENTS WHERE MONUMENTS.NAME like '%Ленину%'	221
что такое нижний парк	SELECT PARKS.DESCRIPTION FROM PARKS WHERE PARKS.NAME like '%Нижний%'	286
сколько музеев находится в невском районе	SELECT COUNT(*) FROM AREAS join ADDRESSES on AREAS.ID = ADDRESSES.ID_AREA join MONUMENTS on ADDRESSES.ID = MONUMENTS.ID_ADDRESS WHERE AREAS.NAME like '%Невский%'	95
сколько музеев находится в центральном районе	SELECT COUNT(*) FROM AREAS join ADDRESSES on AREAS.ID = ADDRESSES.ID_AREA join MONUMENTS on ADDRESSES.ID = MONUMENTS.ID_ADDRESS WHERE AREAS.NAME like '%Центральный%'	282
сколько галерей находится в невском районе	SELECT COUNT(*) FROM AREAS join ADDRESSES on AREAS.ID = ADDRESSES.ID_AREA join MONUMENTS on ADDRESSES.ID = MONUMENTS.ID_ADDRESS WHERE AREAS.NAME like '%Невский%'	294
сколько галерей находится в центральном районе	SELECT COUNT(*) FROM AREAS join ADDRESSES on AREAS.ID = ADDRESSES.ID_AREA join MONUMENTS on ADDRESSES.ID = MONUMENTS.ID_ADDRESS WHERE AREAS.NAME like '%Центральный%'	229
сколько музеев находится в петроградском районе	SELECT COUNT(*) FROM AREAS join ADDRESSES on AREAS.ID = ADDRESSES.ID_AREA join MONUMENTS on ADDRESSES.ID = MONUMENTS.ID_ADDRESS WHERE AREAS.NAME like '%Петроградский%'	46
сколько музеев находится в петродворцовом районе	SELECT COUNT(*) FROM AREAS join ADDRESSES on AREAS.ID = ADDRESSES.ID_AREA join MONUMENTS on ADDRESSES.ID = MONUMENTS.ID_ADDRESS WHERE AREAS.NAME like '%Петродворцовый%'	86
сколько музеев находится в пушкинском районе	SELECT COUNT(*) FROM AREAS join ADDRESSES on AREAS.ID = ADDRESSES.ID_AREA join MONUMENTS on ADDRESSES.ID = MONUMENTS.ID_ADDRESS WHERE AREAS.NAME like '%Пушкинский%'	77
сколько музеев находится в приморском районе	SELECT COUNT(*) FROM AREAS join ADDRESSES on AREAS.ID = ADDRESSES.ID_AREA join MONUMENTS on ADDRESSES.ID = MONUMENTS.ID_ADDRESS WHERE AREAS.NAME like '%Приморский%'	197
сколько галерей находится в кронштадском районе	SELECT COUNT(*) FROM AREAS join ADDRESSES on AREAS.ID = ADDRESSES.ID_AREA join MONUMENTS on ADDRESSES.ID = MONUMENTS.ID_ADDRESS WHERE AREAS.NAME like '%Петроградский%'	232
сколько галерей находится в петродворцовом районе	SELECT COUNT(*) FROM AREAS join ADDRESSES on AREAS.ID = ADDRESSES.ID_AREA join MONUMENTS on ADDRESSES.ID = MONUMENTS.ID_ADDRESS WHERE AREAS.NAME like '%Петродворцовый%'	95
сколько галерей находится в пушкинском районе	SELECT COUNT(*) FROM AREAS join ADDRESSES on AREAS.ID = ADDRESSES.ID_AREA join MONUMENTS on ADDRESSES.ID = MONUMENTS.ID_ADDRESS WHERE AREAS.NAME like '%Пушкинский%'	18
сколько галерей находится в приморском районе	SELECT COUNT(*) FROM AREAS join ADDRESSES on AREAS.ID = ADDRESSES.ID_AREA join MONUMENTS on ADDRESSES.ID = MONUMENTS.ID_ADDRESS WHERE AREAS.NAME like '%Приморский%'	123
в какой галерее представлено искусство русского севера	SELECT MUSEUMS.NAME FROM MUSEUMS WHERE MUSEUMS.DESCRIPTION like '%искусство Русского Севера%'	228
в каком районе находится дом вургафта	SELECT AREAS.NAME FROM AREAS join ADDRESSES on AREAS.ID = ADDRESSES.ID_AREA join MONUMENTS on ADDRESSES.ID = MONUMENTS.ID_ADDRESS WHERE MONUMENTS.NAME like '%Дом Вургафта с участком парка%'	274
в каком районе находится екатерингофский парк	SELECT AREAS.NAME FROM AREAS join ADDRESSES on AREAS.ID = ADDRESSES.ID_AREA join PARKS on ADDRESSES.ID = PARKS.ID_ADDRESS WHERE PARKS.NAME like '%Екатерингофский парк%'	272
в каком районе находится екатерининский парк	SELECT AREAS.NAME FROM AREAS join ADDRESSES on AREAS.ID = ADDRESSES.ID_AREA join PARKS on ADDRESSES.ID = PARKS.ID_ADDRESS WHERE PARKS.NAME like '%Екатерининский дворец и парк%'	221
в каком районе находятся ближние дубки	SELECT AREAS.NAME FROM AREAS join ADDRESSES on AREAS.ID = ADDRESSES.ID_AREA join PARKS on ADDRESSES.ID = PARKS.ID_ADDRESS WHERE PARKS.NAME like '%Ближние дубки%'	257
в каком районе находится колонистский парк	SELECT AREAS.NAME FROM AREAS join ADDRESSES on AREAS.ID = ADDRESSES.ID_AREA join PARKS on ADDRESSES.ID = PARKS.ID_ADDRESS WHERE PARKS.NAME like '%Колонистский%'	225
в каком районе находится александрийский парк	SELECT AREAS.NAME FROM AREAS join ADDRESSES on AREAS.ID = ADDRESSES.ID_AREA join PARKS on ADDRESSES.ID = PARKS.ID_ADDRESS WHERE PARKS.NAME like '%Александрийский%'	111
в каком районе находится александровский парк	SELECT AREAS.NAME FROM AREAS join ADDRESSES on AREAS.ID = ADDRESSES.ID_AREA join PARKS on ADDRESSES.ID = PARKS.ID_ADDRESS WHERE PARKS.NAME like '%Александровский%'	1
в каком районе находится нижний парк	SELECT AREAS.NAME FROM AREAS join ADDRESSES on AREAS.ID = ADDRESSES.ID_AREA join PARKS on ADDRESSES.ID = PARKS.ID_ADDRESS WHERE PARKS.NAME like '%Нижний парк%'	178
в каком районе находится павловский дворцово-парковый ансамбль	SELECT AREAS.NAME FROM AREAS join ADDRESSES on AREAS.ID = ADDRESSES.ID_AREA join PARKS on ADDRESSES.ID = PARKS.ID_ADDRESS WHERE PARKS.NAME like '%Павловский дворцово-парковый ансамбль%'	155
в каком районе находится павловский парк	SELECT AREAS.NAME FROM AREAS join ADDRESSES on AREAS.ID = ADDRESSES.ID_AREA join PARKS on ADDRESSES.ID = PARKS.ID_ADDRESS WHERE PARKS.NAME like '%Павловский дворцово-парковый ансамбль%'	179
в каком районе находится александрова дача	SELECT AREAS.NAME FROM AREAS join ADDRESSES on AREAS.ID = ADDRESSES.ID_AREA join PARKS on ADDRESSES.ID = PARKS.ID_ADDRESS WHERE PARKS.NAME like '%Парк "Александрова дача"%'	62
в каком районе находится дворцовый парк	SELECT AREAS.NAME FROM AREAS join ADDRESSES on AREAS.ID = ADDRESSES.ID_AREA join PARKS on ADDRESSES.ID = PARKS.ID_ADDRESS WHERE PARKS.NAME like '%Парк "Дворцовый"%'	99
в каком районе находится парк "дубки"	SELECT AREAS.NAME FROM AREAS join ADDRESSES on AREAS.ID = ADDRESSES.ID_AREA join PARKS on ADDRESSES.ID = PARKS.ID_ADDRESS WHERE PARKS.NAME like '%Парк "Дубки"%'	132
в каком районе находятся дубки	SELECT AREAS.NAME FROM AREAS join ADDRESSES on AREAS.ID = ADDRESSES.ID_AREA join PARKS on ADDRESSES.ID = PARKS.ID_ADDRESS WHERE PARKS.NAME like '%Парк "Дубки"%'	102
в каком районе находится кронколония	SELECT AREAS.NAME FROM AREAS join ADDRESSES on AREAS.ID = ADDRESSES.ID_AREA join PARKS on ADDRESSES.ID = PARKS.ID_ADDRESS WHERE PARKS.NAME like '%Парк "Дубки" (Кронколония)%'	83
в каком районе находится парк "мариенталь"	SELECT AREAS.NAME FROM AREAS join ADDRESSES on AREAS.ID = ADDRESSES.ID_AREA join PARKS on ADDRESSES.ID = PARKS.ID_ADDRESS WHERE PARKS.NAME like '%Парк "Мариенталь"%'	279
в каком районе находится мариенталь	SELECT AREAS.NAME FROM AREAS join ADDRESSES on AREAS.ID = ADDRESSES.ID_AREA join PARKS on ADDRESSES.ID = PARKS.ID_ADDRESS WHERE PARKS.NAME like '%Парк "Мариенталь"%'	281
в каком районе находится парк "марьина гора"	SELECT AREAS.NAME FROM AREAS join ADDRESSES on AREAS.ID = ADDRESSES.ID_AREA join PARKS on ADDRESSES.ID = PARKS.ID_ADDRESS WHERE PARKS.NAME like '%Парк "Марьина гора" (Усадьба "Мариоки")%'	48
в каком районе находится усадьба "мариоки"	SELECT AREAS.NAME FROM AREAS join ADDRESSES on AREAS.ID = ADDRESSES.ID_AREA join PARKS on ADDRESSES.ID = PARKS.ID_ADDRESS WHERE PARKS.NAME like '%Парк "Марьина гора" (Усадьба "Мариоки")%'	137
в каком районе находится марьина гора	SELECT AREAS.NAME FROM AREAS join ADDRESSES on AREAS.ID = ADDRESSES.ID_AREA join PARKS on ADDRESSES.ID = PARKS.ID_ADDRESS WHERE PARKS.NAME like '%Парк "Марьина гора" (Усадьба "Мариоки")%'	111
в каком районе находится мариоки	SELECT AREAS.NAME FROM AREAS join ADDRESSES on AREAS.ID = ADDRESSES.ID_AREA join PARKS on ADDRESSES.ID = PARKS.ID_ADDRESS WHERE PARKS.NAME like '%Парк "Марьина гора" (Усадьба "Мариоки")%'	172
в каком районе находится нагорный парк	SELECT AREAS.NAME FROM AREAS join ADDRESSES on AREAS.ID = ADDRESSES.ID_AREA join PARKS on ADDRESSES.ID = PARKS.ID_ADDRESS WHERE PARKS.NAME like '%Парк "Нагорный"%'	57
в каком районе находится выставочный центр санкт-петербургского союза художников	SELECT AREAS.NAME FROM AREAS join ADDRESSES on AREAS.ID = ADDRESSES.ID_AREA join MUSEUMS on ADDRESSES.ID = PARKS.ID_ADDRESS WHERE MUSEUMS.NAME like '%Выставочный центр Санкт-Петербургского Союза художников%'	253
в каком районе находится выставочный центр союза художников	SELECT AREAS.NAME FROM AREAS join ADDRESSES on AREAS.ID = ADDRESSES.ID_AREA join MUSEUMS on ADDRESSES.ID = PARKS.ID_ADDRESS WHERE MUSEUMS.NAME like '%Выставочный центр Санкт-Петербургского Союза художников%'	115
в каком районе находится выставочный центр союза художников спб	SELECT AREAS.NAME FROM AREAS join ADDRESSES on AREAS.ID = ADDRESSES.ID_AREA join MUSEUMS on ADDRESSES.ID = PARKS.ID_ADDRESS WHERE MUSEUMS.NAME like '%Выставочный центр Санкт-Петербургского Союза художников"%'	295
в каком районе находится галерея anna nova	SELECT AREAS.NAME FROM AREAS join ADDRESSES on AREAS.ID = ADDRESSES.ID_AREA join MUSEUMS on ADDRESSES.ID = PARKS.ID_ADDRESS WHERE MUSEUMS.NAME like '%Галерея Anna Nova%'	113
в каком районе находится anna nova	SELECT AREAS.NAME FROM AREAS join ADDRESSES on AREAS.ID = ADDRESSES.ID_AREA join MUSEUMS on ADDRESSES.ID = PARKS.ID_ADDRESS WHERE MUSEUMS.NAME like '%Галерея Anna Nova%'	94
в каком районе находится анна нова	SELECT AREAS.NAME FROM AREAS join ADDRESSES on AREAS.ID = ADDRESSES.ID_AREA join MUSEUMS on ADDRESSES.ID = PARKS.ID_ADDRESS WHERE MUSEUMS.NAME like '%Галерея Anna Nova%'	80
в каком районе находится эрмитаж	SELECT AREAS.NAME FROM AREAS join ADDRESSES on AREAS.ID = ADDRESSES.ID_AREA join MUSEUMS on ADDRESSES.ID = PARKS.ID_ADDRESS WHERE MUSEUMS.NAME like '%Эрмитаж%'	313
в каком районе находится дворец монплезир	SELECT AREAS.NAME FROM AREAS join ADDRESSES on AREAS.ID = ADDRESSES.ID_AREA join HOMESTEADS on ADDRESSES.ID = HOMESTEADS.ID_ADDRESS WHERE HOMESTEADS.NAME like '%Дворец Монплезир%'	254
в каком районе находится монплезир	SELECT AREAS.NAME FROM AREAS join ADDRESSES on AREAS.ID = ADDRESSES.ID_AREA join HOMESTEADS on ADDRESSES.ID = HOMESTEADS.ID_ADDRESS WHERE HOMESTEADS.NAME like '%Дворец Монплезир%'	41
в каком районе находится дворец марли	SELECT AREAS.NAME FROM AREAS join ADDRESSES on AREAS.ID = ADDRESSES.ID_AREA join HOMESTEADS on ADDRESSES.ID = HOMESTEADS.ID_ADDRESS WHERE HOMESTEADS.NAME like '%Дворец Марли%'	217
в каком районе находится марли	SELECT AREAS.NAME FROM AREAS join ADDRESSES on AREAS.ID = ADDRESSES.ID_AREA join HOMESTEADS on ADDRESSES.ID = HOMESTEADS.ID_ADDRESS WHERE HOMESTEADS.NAME like '%Дворец Марли%'	221
в каком районе находится каменностровский дворец	SELECT AREAS.NAME FROM AREAS join ADDRESSES on AREAS.ID = ADDRESSES.ID_AREA join HOMESTEADS on ADDRESSES.ID = HOMESTEADS.ID_ADDRESS WHERE HOMESTEADS.NAME like '%Дворец Каменноостровский%'	23
в каком районе находится дворец бобринских	SELECT AREAS.NAME FROM AREAS join ADDRESSES on AREAS.ID = ADDRESSES.ID_AREA join HOMESTEADS on ADDRESSES.ID = HOMESTEADS.ID_ADDRESS WHERE HOMESTEADS.NAME like '%Дворец Бобринских%'	67
где находится дом вургафта	SELECT ADDRESSES.STREET, ADDRESSES.HOUSENUMBER, AREAS.NAME FROM AREAS join ADDRESSES on AREAS.ID = ADDRESSES.ID_AREA join MONUMENTS on ADDRESSES.ID = MONUMENTS.ID_ADDRESS WHERE MONUMENTS.NAME like '%Дом Вургафта с участком парка%'	304
где находится екатерингофский парк	SELECT ADDRESSES.STREET, ADDRESSES.HOUSENUMBER, AREAS.NAME FROM AREAS join ADDRESSES on AREAS.ID = ADDRESSES.ID_AREA join PARKS on ADDRESSES.ID = PARKS.ID_ADDRESS WHERE PARKS.NAME like '%Екатерингофский парк%'	75
где находится ближние дубки	SELECT ADDRESSES.STREET, ADDRESSES.HOUSENUMBER, AREAS.NAME FROM AREAS join ADDRESSES on AREAS.ID = ADDRESSES.ID_AREA join PARKS on ADDRESSES.ID = PARKS.ID_ADDRESS WHERE PARKS.NAME like '%Ближние дубки%'	133
где находится александровский парк	SELECT ADDRESSES.STREET, ADDRESSES.HOUSENUMBER, AREAS.NAME FROM AREAS join ADDRESSES on AREAS.ID = ADDRESSES.ID_AREA join PARKS on ADDRESSES.ID = PARKS.ID_ADDRESS WHERE PARKS.NAME like '%Александровский%'	321
где находится дворцовый парк	SELECT ADDRESSES.STREET, ADDRESSES.HOUSENUMBER, AREAS.NAME FROM AREAS join ADDRESSES on AREAS.ID = ADDRESSES.ID_AREA join PARKS on ADDRESSES.ID = PARKS.ID_ADDRESS WHERE PARKS.NAME like '%Дворцовый%'	213
где находится екатерининский парк	SELECT ADDRESSES.STREET, ADDRESSES.HOUSENUMBER, AREAS.NAME FROM AREAS join ADDRESSES on AREAS.ID = ADDRESSES.ID_AREA join PARKS on ADDRESSES.ID = PARKS.ID_ADDRESS WHERE PARKS.NAME like '%Екатерининский дворец и парк%'	220
где находится александрийский парк	SELECT ADDRESSES.STREET, ADDRESSES.HOUSENUMBER, AREAS.NAME FROM AREAS join ADDRESSES on AREAS.ID = ADDRESSES.ID_AREA join PARKS on ADDRESSES.ID = PARKS.ID_ADDRESS WHERE PARKS.NAME like '%Александрийский%'	108
где находится александровский парк	SELECT ADDRESSES.STREET, ADDRESSES.HOUSENUMBER, AREAS.NAME FROM AREAS join ADDRESSES on AREAS.ID = ADDRESSES.ID_AREA join PARKS on ADDRESSES.ID = PARKS.ID_ADDRESS WHERE PARKS.NAME like '%Александровский%'	266
где находится нижний парк	SELECT ADDRESSES.STREET, ADDRESSES.HOUSENUMBER, AREAS.NAME FROM AREAS join ADDRESSES on AREAS.ID = ADDRESSES.ID_AREA join PARKS on ADDRESSES.ID = PARKS.ID_ADDRESS WHERE PARKS.NAME like '%Нижний парк%'	103
где находится павловский дворцово-парковый ансамбль	SELECT ADDRESSES.STREET, ADDRESSES.HOUSENUMBER, AREAS.NAME FROM AREAS join ADDRESSES on AREAS.ID = ADDRESSES.ID_AREA join PARKS on ADDRESSES.ID = PARKS.ID_ADDRESS WHERE PARKS.NAME like '%Павловский дворцово-парковый ансамбль%'	232
где находится павловский парк	SELECT ADDRESSES.STREET, ADDRESSES.HOUSENUMBER, AREAS.NAME FROM AREAS join ADDRESSES on AREAS.ID = ADDRESSES.ID_AREA join PARKS on ADDRESSES.ID = PARKS.ID_ADDRESS WHERE PARKS.NAME like '%Павловский дворцово-парковый ансамбль%'	130
где находится александрова дача	SELECT ADDRESSES.STREET, ADDRESSES.HOUSENUMBER, AREAS.NAME FROM AREAS join ADDRESSES on AREAS.ID = ADDRESSES.ID_AREA join PARKS on ADDRESSES.ID = PARKS.ID_ADDRESS WHERE PARKS.NAME like '%Парк "Александрова дача"%'	240
когда состоялось открытие медного всадника	SELECT MONUMENTS.DESCRIPTON FROM MONUMENTS WHERE MONUMENTS.NAME like '%Медный всадник%'	309
что такое медный всадник	SELECT MONUMENTS.DESCRIPTON FROM MONUMENTS WHERE MONUMENTS.NAME like '%Медный всадник%'	320
какие памятники открыты в 1908 году	SELECT MONUMENTS.NAME FROM MONUMENTS WHERE MONUMENTS.DESCRIPTION like '%1908 Г.%'	244
